rank,name,profile,uid,changesets,map_changes,countries,editors,highway_len_m,nodes.create,nodes.modify,nodes.delete,ways.create,ways.modify,ways.delete,relations.create,relations.modify,relations.delete,poi.create,poi.modify,building.create,building.modify,highway.create,highway.modify,waterway.create,waterway.modify,amenity.create,amenity.modify,tags_create,tags_modify,hashtags,start_date,end_date
1,mikko_tamura,https://www.openstreetmap.org/user/mikko_tamura,2258022,5,31,Bhutan,iD 2.25.1,0,0,15,1,0,14,1,0,0,0,0,2,0,10,0,0,0,0,0,4,{},"{""name"": 15, ""source"": 11, ""building"": 10, ""amenity"": 4, ""tourism"": 3, ""website"": 2, ""leisure"": 2, ""phone"": 1, ""department"": 1, ""division"": 1, ""office"": 1, ""toll free"": 1, ""layer"": 1, ""stars"": 1, ""name:en"": 1, ""barrier"": 1, ""description"": 1, ""contact:email"": 1, ""contact:phone"": 1, ""healthcare"": 1, ""operator"": 1, ""operator:type"": 1}",#SLSIBhutanValidation,2023-04-06 00:00:00+00:00,2023-04-07 00:00:00+00:00
